pid,imFeas_1,imFeas_2,imFeas_3,imFeas_4,imFeas_5,imFeas_6,imFeas_7,imFeas_8,imFeas_9,imFeas_10,imFeas_11,imFeas_12,imFeas_13,imFeas_14,imFeas_15,imFeas_16,imFeas_17,imFeas_18,imFeas_19,imFeas_20,imFeas_21,imFeas_22,imFeas_23,imFeas_24,imFeas_25,imFeas_26,imFeas_27,imFeas_28,imFeas_29,imFeas_30,imFeas_31,imFeas_32,imFeas_33,imFeas_34,imFeas_35,imFeas_36,imFeas_37,imFeas_38,imFeas_39,imFeas_40,imFeas_41,imFeas_42,imFeas_43,imFeas_44,imFeas_45,imFeas_46,imFeas_47,imFeas_48,imFeas_49,imFeas_50,imFeas_51,imFeas_52,imFeas_53,imFeas_54,imFeas_55,imFeas_56,imFeas_57,imFeas_58,imFeas_59,imFeas_60,imFeas_61,imFeas_62,imFeas_63,imFeas_64,imFeas_65,imFeas_66,imFeas_67,imFeas_68,imFeas_69,imFeas_70,imFeas_71,imFeas_72,imFeas_73,imFeas_74,imFeas_75,imFeas_76,imFeas_77,imFeas_78,imFeas_79,imFeas_80,imFeas_81,imFeas_82,imFeas_83,imFeas_84,imFeas_85,imFeas_86,imFeas_87,imFeas_88,imFeas_89,imFeas_90,imFeas_91,imFeas_92,imFeas_93,imFeas_94,imFeas_95,imFeas_96,imFeas_97,imFeas_98,imFeas_99,imFeas_100,imFeas_101,imFeas_102,imFeas_103,imFeas_104,imFeas_105,imFeas_106,imFeas_107,imFeas_108,imFeas_109,imFeas_110,imFeas_111,imFeas_112,imFeas_113,imFeas_114,imFeas_115,imFeas_116,imFeas_117,imFeas_118,imFeas_119,imFeas_120,imFeas_121,imFeas_122,imFeas_123,imFeas_124,imFeas_125,imFeas_126,imFeas_127,imFeas_128,imFeas_129,imFeas_130,imFeas_131,imFeas_132,imFeas_133,imFeas_134,imFeas_135,imFeas_136,imFeas_137,imFeas_138,imFeas_139,imFeas_140,imFeas_141,imFeas_142,imFeas_143,imFeas_144,imFeas_145,imFeas_146,imFeas_147,imFeas_148,imFeas_149,imFeas_150
745466 A1,0.156417671728396,0.125452161541394,0.114098141139494,0.120486521169064,0.120737592873283,0.10797013176615,0.0914086982397084,0.0728386910795153,0.05270645998196,0.0378839304810348,0.119826295576489,0.123778350179935,0.130910646370154,0.147537172560652,0.146281814039558,0.124810533852835,0.0933335813053869,0.064683510168404,0.0373352923125564,0.0115028036340304,0.110080993871991,0.12940421614484,0.117129599494137,0.117036609974056,0.122085940914459,0.125201089837175,0.112191855977831,0.0882470545569514,0.0561563711769684,0.0224662680515906,0.154223119054483,0.202800844344842,0.194366694873488,0.162331805205553,0.120970066673486,0.081877272431397,0.0479546955058165,0.0240935846530096,0.00989408493662764,0.00148783232129739,0.000185979040162174,0.000892699392778434,0.00150643022531361,0.00668594649383015,0.0238146160927663,0.074177740168683,0.213206371641916,0.411664605398972,0.267772622025498,9.29895200810869e-05,7.43916160648695e-05,0.000734617208640586,0.00111587424097304,0.00494704246831382,0.0253582421261124,0.0691005123722556,0.184891062777225,0.367243511656236,0.346534745534178,0,0,4.64947600405434e-05,0.000446349696389217,0.00145993546527306,0.00768093435869777,0.0232566789722798,0.0469225118329164,0.142404151052176,0.365569700294777,0.41221324356745,0.108639656310734,0.303592185160732,0.328392490166358,0.184016961288463,0.0514046067008248,0.0119212564743953,0.00612800937334362,0.00419382735565702,0.00156222393736226,0.000148783232129739,0.209403100270599,0.415495773626312,0.280344805140461,0.0644324384641851,0.0131487181394657,0.00679753391792745,0.00380327137131645,0.00324533425082993,0.00208296524981635,0.00124605956908656,0.0858293270348432,0.157291773217158,0.225955234845033,0.233812849291885,0.171063521141167,0.0883586419810487,0.0321929718520723,0.00530970159663006,0.000185979040162174,0,27.5916103550898,7.42014740924229,4.72813597088981,1.60106648874538,142.69000353115,112.714559048795,159.535503205904,14.6591950796076,23.7372228878246,7.79996456052386,15.5358164450152,2.69962475259131,1.47044893448077,0.461775622876824,18.4493184391672,17.8392397924034,14.9676618698669,7.71647703282033,25.6638981883896,2.43858508421913,0.661801884003955,0.858052347722772,0.363207309204695,1.91302498390825,-0.616686513826021,-0.544397219605076,-1.00152142360639,7.44392234614472,9.33216028555767,1.21085492848174,2.62087698190395,3.93113260230918,2.42769538302531,9.40712167996726,3.69811993632766,3.14590531874538,4.38966425898458,108.363718703798,114.319795075027,6.89656542632216,3.22795780608513,3.13763879827346,3.22196923661334,2.8516106473204,1.99332189598435,1.96915060968327,1.86482455364676,2.23788370773737,1.9871584819716,2.6459322477651
746857 B1,0.159428132747706,0.152946802753621,0.146226355730628,0.140103701279905,0.124705823128909,0.0979561786581759,0.0721441246428976,0.0495349803043079,0.0339546181049346,0.0229992826489133,0.124498168866963,0.148523137718824,0.159440717854491,0.162549239230295,0.139323424659258,0.102732226682943,0.0752148906983476,0.0504285228860167,0.0287947243232359,0.00849494707962597,0.116626184573176,0.150712946299349,0.148359531330623,0.141739765161907,0.128154142387898,0.113813413206811,0.0904428699077512,0.0621137945355466,0.0341874425804503,0.0138499100164865,0.160441233843869,0.195855724335821,0.186611963402509,0.157414515662165,0.120804440025674,0.0840810984281202,0.0525931612529732,0.0283353679255968,0.0116160535622145,0.00224644156105665,0.130797014812671,0.232761549981752,0.285644168690771,0.229105576460816,0.110887375879384,0.0107917290678211,1.25851067846311e-05,0,0,0,0.125184057186725,0.214632703658491,0.298292201009326,0.257900300784052,0.0966032796788281,0.00730565448847834,8.18031941001019e-05,0,0,0,0,0.0466529908506274,0.127864684931852,0.218414528247272,0.265369561660731,0.23648044903661,0.0996614606274934,0.00554373953862999,1.25851067846311e-05,0,0.367050931927157,0.391906517826804,0.175725846033804,0.0422167407090449,0.0112573780188525,0.00567588315986861,0.0034042713852427,0.00222127134748738,0.00053486703834682,6.29255339231553e-06,0.491360324192351,0.375961187530676,0.0983148542015379,0.0164864898878667,0.00782793642004052,0.00414679268553594,0.0023911702890799,0.00177450005663298,0.00108861173687059,0.0006481329994085,0.190154670962383,0.301576913880114,0.267578247901433,0.152934217646837,0.0635547892623869,0.0190978995456776,0.00440478737462087,0.000635547892623869,6.29255339231553e-05,0,24.8481745979813,7.06237306748015,4.46549730676497,1.61740922932295,70.6377664918836,47.2277022841114,104.481838327122,11.3429186468275,17.9228770293776,6.35769986076204,13.933267246055,2.54786261244974,1.35331256394881,0.48973405631732,17.5923705439942,13.8335786252285,17.354033151481,5.55712067933716,19.4426347422033,1.72878833167334,0.927309787706295,1.06013798087303,0.564915473421195,1.95154970112532,-0.17873494699791,-0.240957279897236,-0.471912915944531,7.64202833011753,11.4985220202462,1.36312724662371,3.35443388506314,4.61477900029651,2.84445800184429,9.61483803403048,2.35746573984699,2.4372309607018,2.67237699863202,94.4160916960089,171.703440786221,9.71434682197617,3.12162567014266,3.06857604089456,3.13220579315718,2.88834320094956,2.29931682114982,2.25527090878693,2.43823395251711,1.86258283631716,1.60318377189111,2.30399260985841
755304 A1,0.111368102209623,0.150108345306978,0.198126674692245,0.164851073744709,0.133667818725486,0.0974921362277193,0.0676758184148188,0.0397421459360802,0.023039105277465,0.0139287794648752,0.105622305929867,0.204302745524446,0.213799852432915,0.174070133198711,0.128304143528407,0.0764288765484836,0.047139140227564,0.031616636247136,0.0159387984932624,0.00277736786920896,0.0624100034950099,0.102330783270553,0.132623975767931,0.176936041318784,0.176841287716982,0.140502504757097,0.103258125898023,0.0672300104850297,0.0298831113354821,0.00798415595510854,0.315288726651392,0.246256844394392,0.165885596675857,0.111726923226282,0.0753974602928042,0.0479064890683857,0.0248891305192031,0.00975340763465496,0.00265154751271795,0.000243874024309736,0.00585763659663702,0.0541586734495748,0.120894722535047,0.224929517300299,0.24826686342278,0.240326200924236,0.0988761601491204,0.00547551551396062,4.81534697681643e-05,0.00116655663857714,0.00766261504407596,0.0608613257737564,0.124267018756553,0.246704205661916,0.276596637023805,0.221624014601375,0.0589274202943575,0.00217777950370859,1.24267018756553e-05,0.00116655663857714,8.23268999262165e-05,0.00121315677061085,0.019918449768941,0.0705992000310668,0.171089278086288,0.244409925828123,0.263425886373345,0.200057473496175,0.0279010523863151,0.00130325035920935,0.403637916974098,0.331030251252379,0.173268610927731,0.0606019183721021,0.0175340763465496,0.00692322628247447,0.00372179721175877,0.00256300726185391,0.000692788629567784,2.64067414857675e-05,0.499272261271407,0.331379752242631,0.123487243213856,0.0261318007067687,0.00872354471671003,0.00440992582812318,0.00267950759193818,0.00186089860587938,0.00128305696866141,0.000772008854025086,0.152488058716166,0.317823773834026,0.279167410974331,0.153283367636208,0.0625016504213429,0.0244293425498039,0.00849054405654149,0.00164343132305542,0.000172420488524717,0,24.3134056510229,6.56547233886058,4.67167951408361,1.42552073000556,96.0360861613079,66.3868240174814,123.794802474957,11.4613734803887,18.289174459021,6.51490116936966,12.2714641269705,2.12158501177445,1.19906019138215,0.368265967705516,19.2097542796323,16.1867862849187,16.6244877764876,6.15539891186353,20.9106206080142,1.83817522629697,1.0256712335851,1.24037915607155,0.367785205539254,1.96033003949243,0.2788123281281,1.3275233209934,0.0123308350837206,7.02866323703297,10.9518972910256,2.19239999644488,3.90520420327159,5.16279955606829,2.89497262559657,9.2813987786059,6.32281384271679,18.6370788070285,5.71534593258845,84.7134192142256,158.280929660035,18.8157509535293,3.02938794513251,2.87319982660946,3.06184371524264,2.52069460894391,2.50054930559513,2.4377777157275,2.45594314803233,1.95130286118933,1.69265203087976,2.32455393342754
757451 A1,0.167020607204656,0.141104294478528,0.115148655025956,0.113398615699229,0.118255466414976,0.108286141261601,0.0906874311782287,0.0680549001101148,0.0457173194903256,0.0323265691363851,0.122325782601856,0.134399087619947,0.126985999685386,0.145764511562058,0.153216926223061,0.131272612867705,0.094443133553563,0.0541529023124115,0.0267028472549945,0.0107361963190184,0.131252949504483,0.152037124429762,0.124665722825232,0.111451942740286,0.109682240050338,0.111235645744848,0.0995162812647475,0.0818389177284883,0.0544871794871795,0.0238319962246343,0.152214094698757,0.197636463740758,0.190262702532641,0.159332232184993,0.120005505741702,0.0792040270567878,0.0499842693094227,0.0299669655497876,0.0151997797703319,0.00619395941481831,1.96633632216454e-05,0.000157306905773163,0.000294950448324681,0.00196633632216454,0.0096940380682712,0.0431217555450684,0.136424414031776,0.295363378952336,0.508651879817524,0.00430627654554035,0,0.000196633632216454,0.000334277174767972,0.0036377221960044,0.0254050652823659,0.0957802422526349,0.173706150700016,0.247325782601856,0.452847254994494,0.000766871165644172,0,0,0.000117980179329873,0.000806197892087463,0.00646924649992135,0.0327001730375963,0.074425829793928,0.143463898065125,0.263312096901054,0.478704577630958,0.0546444863929526,0.161180588327828,0.241485763725028,0.242822872424099,0.176577001730376,0.077473651093283,0.0267815007078811,0.012643542551518,0.00552540506528237,0.000865187981752399,0.103232656913639,0.259851344974044,0.30293377379267,0.209139531225421,0.0743275129778197,0.0257983325467988,0.0118766713858738,0.00680352367468932,0.00395233600755073,0.00208431650149442,0.0822321849929212,0.119887525562372,0.152941639137958,0.188139059304703,0.175888784017618,0.136365423942111,0.0898615699229196,0.0447341513292434,0.00983168161082272,0.000117980179329873,26.6918883502684,7.2980961966692,4.60817771464835,1.63974392745359,155.099559928828,117.946287723931,161.680961689626,19.9725727709062,34.5563160785282,9.2884779091048,15.2209156746705,2.62233889867508,1.50433123457137,0.557783558733413,21.8441312613427,23.9399006829188,18.657044181806,13.1408630509278,35.8981240639891,4.81072154711695,0.715676129791888,1.035851870694,0.481498368571353,2.87009075950365,-0.204217539998334,0.0345329030787642,-0.473478302232512,4.48128812499266,5.39853472353996,6.78538061870344,2.72332984939104,5.38971819356258,2.41406251735266,18.3713127549586,2.90976309569459,2.66353620227278,2.92499547308735,37.6305076701106,41.8282295146948,158.053838257691,3.19805200746451,3.10131981449565,3.21113865477624,2.91512499523992,1.72548858605208,1.95714614281353,1.91473980982142,2.64194391132012,2.42737311016555,2.94398121215868
762207 A1,0.123907219563575,0.102324090399102,0.108657522954686,0.126599958784604,0.123188239873606,0.116648730336821,0.108639205000801,0.0886588968012273,0.061923843106725,0.0394522931788519,0.0997687358322075,0.119698669658599,0.153307535548279,0.15934788084171,0.168749570672956,0.139715613765942,0.0826231309962677,0.0464909669589907,0.0252100840336134,0.00508781169143407,0.0800677764293728,0.0941771804089483,0.0886772147551119,0.0984406841755776,0.124726947999908,0.138259336432121,0.132713575893573,0.119414741373389,0.0883016967004786,0.0352208458315206,0.269319716987612,0.249765301215854,0.181544661461315,0.125734435463559,0.084395393034598,0.0505804501637167,0.025695509811554,0.00985963867835963,0.00272479564032698,0.000380097543104435,0.0200169441073432,0.0969157145146887,0.222512765324113,0.225695509811554,0.250342316763218,0.163739610285531,0.0206351750509468,0.000141964142605271,0,0,0.0183591692807913,0.0912829436951892,0.220493210908342,0.247764064753967,0.271820117692854,0.136349689739656,0.0137201474595288,0.000210656469672338,0,0,9.15897694227555e-05,0.00553202207313443,0.0330639067616147,0.112687472809287,0.206731848052573,0.230444439356124,0.271124035445241,0.133409658141186,0.0069104481029469,4.57948847113777e-06,0.135731458796052,0.390245689556477,0.317912669154855,0.115572550546104,0.023066883429121,0.00824307924804799,0.00487715522176173,0.00335676504934399,0.000957113090467795,3.66359077691022e-05,0.298614704737481,0.448881459940925,0.19726146589426,0.0309481830879491,0.0102488951984063,0.00562819133102832,0.00346209328418016,0.0024362878666453,0.00158450301101367,0.000934215648112106,0.0904494767934422,0.145907082178921,0.223959883680993,0.260861401781421,0.190708217892061,0.0717102099695464,0.0147184759462368,0.00165777482655187,2.74769308268266e-05,0,29.4881473938875,7.24716786348219,5.10611697861557,1.45085584150589,87.0848910344515,60.2719279546199,119.144455948321,13.4384401512346,21.1812457361531,7.61872159271855,15.4922273027642,2.36606626668407,1.51103537316053,0.369060327423378,18.1659983270037,14.4353676740193,16.6404496883763,6.4912156271036,22.7074863720982,2.103848276829,0.501317689342179,0.780428103326178,0.0966827572847652,1.95708574750671,-0.244801299731275,-0.18415939138831,-0.517712755588005,7.1620935214441,10.0671670849754,0.674257526894819,2.42936912739136,3.95362089243821,2.25487871400426,9.61487091969225,2.50973158920098,2.60640101764997,2.99293459917106,82.2921961992034,130.307072720788,4.72521352349731,3.25930660207729,3.04090052708799,3.2531010410655,2.58036475919805,2.4513672781493,2.39105338971156,2.46626179816538,2.06392299740718,1.83990545032933,2.54173554187996
762207 A3,0.142603595956478,0.119530827995987,0.118701288679682,0.129369550119608,0.129581757851686,0.115826838490624,0.0943166911027085,0.071089590246161,0.0486727370939116,0.030307122463153,0.108457442703912,0.121363531136662,0.1456516706536,0.166891735473416,0.163573578208195,0.130739254572112,0.0814684775059804,0.047206574581372,0.0270275484219461,0.00762018674280423,0.100470715332973,0.118566247395632,0.114032718573964,0.115209506906397,0.123929315533606,0.131472335828382,0.118508372559611,0.0913457828536152,0.0623119067829308,0.0241530982328883,0.193301952311135,0.219577127864804,0.192800370398951,0.148063122154487,0.108959024616097,0.0727679604907786,0.0403387607068447,0.0182112817347018,0.00538235974998071,0.000598039972220079,0.00430202947758315,0.0291496257427271,0.0623697816189521,0.131510919052396,0.178138745273555,0.22399490701443,0.285265066748978,0.0847673431591944,0.000501581912184582,0,0.00190986958870283,0.0220503125241145,0.0448915811405201,0.100682923065051,0.165637780692955,0.206072999459835,0.269330195231114,0.180511613550428,0.00891272474727988,0,3.85832240141986e-05,0.000540165136198781,0.00750443707076163,0.0288988347866348,0.073038043058878,0.136584613010263,0.189462921521722,0.256424106798364,0.283432363608303,0.0240759317848599,0.118508372559611,0.345397021375106,0.335056717339301,0.148583995678679,0.0330658229801682,0.00935643182344317,0.00532448491395941,0.00349178177328498,0.00119607994444016,1.92916120070993e-05,0.244038891889806,0.456246623967899,0.23410371170615,0.0394513465545181,0.0111312601280963,0.00646269002237827,0.00335674048923528,0.00235357666486612,0.00181341152866734,0.00104174704838336,0.101049463693186,0.158306968130257,0.209005324484914,0.235415541322633,0.182402191527124,0.0873331275561386,0.0234778918126399,0.002913033413072,9.64580600354966e-05,0,27.5079026605063,7.23798924310643,4.80878501569128,1.54296692356483,108.579031160404,84.4055968028652,137.766071999623,13.9715148363547,22.1457057051326,7.67993106985526,14.8833432044888,2.44583347610096,1.47227151563063,0.420015661340472,21.5011158207247,19.9051848383937,18.2933410875281,6.79893941720217,23.3984883495021,2.32002328361519,0.647549596463631,0.877229417465015,0.302288398188888,1.72691179473776,-0.459150549325003,-0.33592677020527,-0.622924636162908,6.66235308779561,9.90768732846641,0.851708981874356,2.70459249688683,4.22205418113805,2.38686176165189,7.7482288919137,2.66555095863734,2.52686003265751,2.98668828049358,70.8338715099944,127.206760677118,4.98570249129491,3.21344869980009,3.06082961111259,3.23164791413459,2.76710100278424,2.5674379542444,2.58855680693531,2.47832959591935,2.13795543462926,1.88169910482937,2.62622898078525
764725 A2,0.127985536566218,0.157019974032248,0.187288634579383,0.188955024457999,0.131733498399662,0.0833779968597138,0.0532716347605532,0.0345657950359321,0.0222990518751132,0.0135028534331783,0.110991379310345,0.188824808261368,0.248203393924754,0.178752868530708,0.08983219095356,0.0607807687662298,0.0548040340600278,0.0423523461561688,0.0205515127725104,0.00490669726432756,0.0791053958572378,0.119536581315297,0.140397593453711,0.166642762244097,0.179870085753971,0.151905685729815,0.0944425991907724,0.0444433540672746,0.0169733981520623,0.00668254423576303,0.260068165348149,0.245887810254242,0.176933616160396,0.122303203695875,0.0845820248807295,0.055740080922761,0.0324313817259496,0.0154372244700767,0.00552380880487952,0.00109268373694064,0.240781070716831,0.371178437707591,0.257494036475633,0.108351198743886,0.0205439640074884,0.00161543571471707,3.58566338547014e-05,0,0,0,0.33205130140709,0.4444863820279,0.188630427562051,0.0318633371580409,0.00286098194335407,0.000103795519053083,0,3.7743825110212e-06,0,0,0.0110419560359925,0.254891599734283,0.407852225375929,0.249026209312157,0.0713679117096443,0.00573517422549671,8.49236064979769e-05,0,0,0,0.486391463856513,0.374947158644846,0.102365028081406,0.0195078960082131,0.00718642430098436,0.00438205809529561,0.00272132979044628,0.00197966362703062,0.000500105682710309,1.8871912555106e-05,0.638412268252914,0.289878238420194,0.0460833232683133,0.0105493991183042,0.00611449966785434,0.0035969865330032,0.00218725466513678,0.00146257322302071,0.001068150250619,0.000647306600640135,0.192959644302192,0.348860513919923,0.265859955311311,0.134796409807356,0.0448453258046983,0.0106229995772692,0.0018513346216559,0.000192493508062081,7.54876502204239e-06,3.7743825110212e-06,23.4511524510382,6.60354632764228,4.52019461762744,1.48061652405037,60.5892724358449,34.0192026254919,80.1726073341011,10.4667644503469,16.16239267016,6.16489728839578,12.0525409195677,2.28819008097128,1.15711837083853,0.419097448285506,15.5734079509674,10.7647447615891,15.2499233517143,5.17987302364125,18.7959986016751,1.54452977832121,1.13983661336323,1.41187350322264,0.362552364981676,2.27795069435366,0.102191315658779,0.06463623463775,-0.221514529984506,10.2355406877586,12.6934221344043,9.50718126401405,4.3319705091307,5.5667464782539,3.11715905526345,12.4504771019934,2.5831330871002,2.68645498731336,2.67073980073366,217.962618568423,205.011103664434,1122.27630346921,2.98928505193945,2.88260916877665,3.01173398274504,2.65491320504842,2.00740621354813,1.6860419368583,1.91726948454631,1.61604248715075,1.32973131247195,2.17576110683922
764860 A1,0.196256252210377,0.155804240556426,0.132976304754206,0.111116724768016,0.0982923255696458,0.0860742013169639,0.0737213492985736,0.0582697586688897,0.0486114619646676,0.0388773808922346,0.149564660907055,0.158566159753448,0.148478418296031,0.13098064972465,0.116775290927769,0.100296401084559,0.0844490476431062,0.0623873760083531,0.0372438067330201,0.0112581889220095,0.132403711749945,0.158305124707388,0.138373835867899,0.123764293773893,0.108750568382762,0.105668670742182,0.0884235167315044,0.0731992792064535,0.0481567557554017,0.0229542430825713,0.154684316003974,0.199464457131309,0.193224877481938,0.163475302716449,0.124783172502063,0.0834217484295795,0.048072550901834,0.0232910624968423,0.00827733710571077,0.00130517523030027,8.42048535677597e-06,0.00047996766533623,0.00475757422657842,0.0248404318024891,0.0745128749221105,0.19133868876202,0.355403425453443,0.281000016840971,0.0676585998416949,0,4.21024267838798e-05,0.00327556880378585,0.025783526162448,0.102662557469813,0.184248640091615,0.231773859445258,0.26193603799323,0.156444197443541,0.0338335101635258,0,0,0.00234931541454049,0.0222300813418885,0.0735866215328652,0.138575927516462,0.211463648764715,0.252016706242948,0.218932619276175,0.0754643897674262,0.00538069014297984,0.150558278179154,0.308231866484784,0.304762626517793,0.169790666734031,0.0445696289934152,0.0113676552316476,0.00540595159905017,0.00400815102982536,0.00124623183280284,5.89433974974318e-05,0.243461493120463,0.402330790346756,0.266659930278381,0.0594149446774112,0.0122265447380387,0.00623957964937099,0.00380605938126274,0.00289664696273093,0.00195355260277202,0.00101045824281312,0.120050859731555,0.197586688896748,0.224835379511275,0.210411088095118,0.144647097458698,0.0726856295996901,0.0251351487899763,0.00436181141480995,0.000286296502130383,0,25.476047105195,7.12512146360688,4.52201331105612,1.59897058623524,128.31615222675,86.2718172253892,126.203522821161,14.1635911768408,22.9877497794806,7.42298830951197,15.7407547057805,2.78144470549168,1.47784455134033,0.451638588623774,18.683591116945,19.1556559685889,18.0858824910907,7.25075746512503,24.220351353094,2.42101860193289,0.896142556071424,0.993260634990977,0.59855349673757,1.82930036944856,-0.0904127113932026,0.226040514927417,-0.37532543456542,6.15621371177249,9.21962586904028,1.78403144567666,2.9292488022858,3.99900541367209,2.66711893451883,8.95490782463909,3.13611992290953,2.78209878890429,2.92087736047025,64.2836053700265,110.263509580155,25.5522182277633,3.16224424258811,3.11898435086973,3.18707164993346,2.8459956160706,2.21815139117378,2.52956761996265,2.59150129921846,2.25033102048881,1.98124790804479,2.63616090213139
769315 A1,0.144794228181692,0.174813251055538,0.164872639539739,0.141465225258665,0.124367837424024,0.100821231383102,0.0696886744304737,0.0393912680369322,0.0236625991741289,0.0161230455157055,0.116549900245905,0.162239595415951,0.175764394747831,0.181100078875331,0.149677539089686,0.0925625202987983,0.0547603581867953,0.0384749222846008,0.0218995035493899,0.0069711873057115,0.108766761007748,0.16703011181738,0.16505822855287,0.140734468519464,0.120052892868742,0.107456038602515,0.0932700784113581,0.0623811070384633,0.0279311464761286,0.00731916670533104,0.18340834222614,0.20940240337772,0.183211153899689,0.142485964830882,0.107003665383009,0.076532269289658,0.0513269614438825,0.0296710434742263,0.0138379807915371,0.00312021528325523,0.000591564979353222,0.00423374936203777,0.010416183361945,0.0221778870690855,0.0555607108059203,0.127012480861133,0.274184568273558,0.386558715724029,0.119264139562938,0,0.000359578712940194,0.00396696515566278,0.00974342318934719,0.0188024868927759,0.0499930404120076,0.133171716234399,0.292824664779845,0.367501043938199,0.123637080684823,0,2.31986266413028e-05,9.27945065652113e-05,0.00118312995870644,0.00434974249524428,0.0123300700598525,0.0322344917180903,0.0914837841599777,0.225467452326822,0.434788660511298,0.198046675636802,0.181227671321858,0.333062682689185,0.275970862524939,0.142369971697675,0.0445297638379808,0.0120052892868742,0.00585765322692897,0.00374657820257041,0.00112513339210319,0.000104393819885863,0.285215515241498,0.403226928965805,0.224597503827773,0.0579385700366538,0.0133972068853524,0.00647241683292349,0.00390896858905953,0.00250545167726071,0.00184429081798358,0.000893147125690159,0.114299633461699,0.218913840300654,0.248144109868696,0.197060734004547,0.126386117941818,0.0638310212035448,0.0254140954855473,0.00542847863406486,0.000521969099429314,0,23.8903404457906,6.84789241975648,4.40134355093143,1.60275031967949,133.138369319415,101.609781104441,152.535002395794,13.7962634026589,22.3155546507862,7.32589178282385,12.8562371963113,2.35027988885495,1.291344223544,0.51329770752614,20.3312036177593,18.1392087925635,14.8563643762372,7.27651947025243,23.9154503508539,2.44407722919361,1.00643769223074,1.24438263630853,0.552926556414804,2.10994573696375,-0.765219718482177,-0.569868698330077,-0.949045306809921,6.18698110955713,9.45908489761371,1.83899894456579,3.70898981640549,5.56007456051855,2.67322281646308,10.1914207972638,3.76460328534381,3.49407989603718,4.50138335516341,67.1362049121368,119.39206486619,11.8680182739743,3.05459868334473,2.98333232060032,3.08445603731341,2.88090228650612,2.24774364913934,2.23453691885694,2.07043453490858,2.25035756327412,1.97570578376333,2.60986820389549
769774 A1,0.182264081098012,0.138319380374737,0.121127342103764,0.110114471211345,0.0963466028817131,0.0797881428327353,0.0733954097613759,0.0723347001537673,0.0688251039353038,0.0574847656472464,0.135649809214648,0.144797539723219,0.144249387778347,0.133122615183097,0.114898342730224,0.126352582721112,0.110982971695427,0.0537260094538413,0.0272509824021869,0.00896975909789851,0.129385215558973,0.136504071985876,0.118279799533003,0.108797482772367,0.104711259183325,0.0998704368130304,0.0887934962127684,0.0758229398029501,0.0777236744689333,0.0601116236687738,0.197199441881656,0.224542969417393,0.189582265504869,0.145502306509482,0.105764849934507,0.0704482032006379,0.0399510222677829,0.0183595307249843,0.00714021299618429,0.00150919756250356,0,0.000128139415684264,0.000156614841391879,0.000840025058374623,0.00508998234523606,0.0225596560168575,0.0863232530326328,0.224051768323936,0.659640355373313,0.00121020559257361,4.27131385614215e-05,0.000213565692807107,0.00236346033373199,0.0237129107580158,0.0604746853465459,0.0816319266473034,0.0667108035765135,0.106135030468706,0.658536932627143,0.00017797141067259,2.84754257076143e-05,0.000242041118514722,0.00306822711999544,0.0167008371775158,0.0379221481861154,0.0627954325417165,0.0782362321316704,0.0925807278318811,0.171842075289026,0.536583803177857,0.162324164246255,0.256193405091406,0.268857850674868,0.196608576798223,0.0817387094937069,0.0196907568768153,0.00767412722820206,0.00508286348880916,0.00175835753744518,7.11885642690358e-05,0.234395466712227,0.335739506805627,0.287430947092659,0.102760692522353,0.0195768551739849,0.00830058659376958,0.00505438806310154,0.00341705108491372,0.00210006264593656,0.00122444330542742,0.123661654991742,0.196451961956831,0.196167207699755,0.192728800045561,0.151809613303719,0.0874978643430719,0.039353038327923,0.0111694857338117,0.00116037359758528,0,27.6330131633938,7.20267646730203,4.8039566896825,1.5448613334836,161.855979309297,129.463156788608,159.983797238038,15.0809199452979,24.9685366503936,7.70599107057641,17.0544054288076,2.64501257243932,1.68681629562597,0.443697782411448,20.0336326435042,32.0206389923576,24.5164704703774,8.4223581964088,26.6697967963587,2.87445202752971,0.728650484972321,0.862714662792438,0.504941240501954,2.28670129547556,-0.642462396506029,-0.661401359974694,-0.889830076440852,5.22956782331326,8.25828035672432,2.06827327799986,2.44710268790794,4.05559933241521,2.33564466162668,14.666315617546,3.07120521842933,2.26725485037994,2.97601763279108,49.4951073900301,92.197558887072,17.7339987357068,3.23127310546723,3.10186518476925,3.28180491328267,2.77417607242373,1.37067569774101,1.69481823267378,2.08131489061054,2.41660119952546,2.13911758310681,2.74069657199482
